OBJECTID,Year_Observed,StnLocation,Latitude,Longitude,Didemnum_vexillum,FCName,StnNum,Prov,Botrylloides_violaceus,Botryllus_schlosseri,Ciona_intestinalis,sampler,StnDescription,StructureType,Caprella_mutica,Membranipora_membranacea,Ascidiella_aspersa,Diplosoma_listerianum,Styela_clava,Codium_fragile
1441,2014,Port Hawkesbury,45.6136,-61.3456,0,Tdist_NS2014,182,NS,1,1,3,,,,1,1,0,,1,
1442,2014,Sydney Dobson Yacht Club,46.13722,-60.19,0,Tdist_NS2014,190,NS,0,0,1,,,,1,1,0,,0,
1443,2014,Halifax AYC,44.63588,-63.6131,0,Tdist_NS2014,401,NS,0,1,4,,,,0,1,0,,0,
1444,2014,Halifax RNSYS,44.62142,-63.58022,0,Tdist_NS2014,402,NS,0,1,1,,,,1,1,0,,0,
1445,2014,Dartmouth Yacht Club,44.7003,-63.6117,0,Tdist_NS2014,428,NS,0,1,2,,,,1,1,0,,0,
1446,2014,Parrsboro,45.3704,-64.2798,1,Tdist_NS2014,209,NS,0,0,0,,,,0,0,0,,0,
1447,2014,Skull Cove,44.66569,-63.58017,0,Tdist_NS2014,210,NS,1,1,1,,,,0,0,0,,1,
1448,2014,Big Bras Dor,46.28117,-60.425,0,Tdist_NS2014,76,NS,1,0,0,,,,0,0,0,,0,
1449,2014,Bras Dor,46.25304,-60.29985,0,Tdist_NS2014,211,NS,1,1,1,,,,0,0,0,,0,
1450,2014,New Harris,46.239,-60.5,0,Tdist_NS2014,212,NS,1,0,0,,,,0,0,0,,0,
1451,2015,Tiverton,44.39681,-66.21413,0,Tdist_NS2015,158,NS,1,1,1,,,,1,0,0,,0,
1452,2015,Digby RWNSYC,44.63015,-65.75233,0,Tdist_NS2015,1,NS,1,1,2,,,,1,1,0,,0,
1453,2015,Meteghan,44.19365,-66.16688,0,Tdist_NS2015,2,NS,1,2,2,,,,1,0,0,,0,
1454,2015,Yarmouth Yacht Club,43.84,-66.1,0,Tdist_NS2015,162,NS,1,2,1,,,,1,1,0,,0,
1455,2015,Yarmouth Bar,43.75,-66.1,0,Tdist_NS2015,4,NS,1,1,1,,,,1,1,0,,0,
1456,2015,Wedgeport,43.7137,-65.96947,0,Tdist_NS2015,6,NS,1,2,2,,,,1,0,0,,0,
1457,2015,Camp Cove,43.7236,-65.84057,0,Tdist_NS2015,7,NS,1,1,3,,,,0,0,0,,0,
1458,2015,Clarks Harbour B,43.4447,-65.6351,0,Tdist_NS2015,8,NS,1,1,1,,,,0,0,0,,0,
1459,2015,Port La Tour,43.49848,-65.46988,0,Tdist_NS2015,9,NS,1,1,2,,,,1,1,0,,0,
1460,2015,Gunning Cove,43.68,-65.35,0,Tdist_NS2015,11,NS,1,3,1,,,,0,0,0,,0,
1461,2015,Shelburne YC,43.76,-65.3,0,Tdist_NS2015,12,NS,0,1,1,,,,0,0,0,,0,
1462,2015,Lower Sandy Point,43.65,-65.28,0,Tdist_NS2015,14,NS,1,1,3,,,,1,0,0,,0,
1463,2015,Lunenburg,44.375,-64.31,0,Tdist_NS2015,18,NS,2,1,1,,,,0,0,0,,1,
1464,2015,Indian Point Marine Farms,44.456,-64.3,0,Tdist_NS2015,19,NS,1,1,1,,,,1,0,0,,0,
1465,2015,Mahone Bay,44.448,-64.37,0,Tdist_NS2015,20,NS,0,1,1,,,,1,0,0,,0,
1466,2015,Chester,44.5378,-64.2384,0,Tdist_NS2015,21,NS,1,1,1,,,,1,1,0,,0,
1467,2015,Halifax  BIO Jetty,44.68187,-63.61187,0,Tdist_NS2015,24,NS,1,1,2,,,,0,1,0,,1,
1468,2015,Ship Harbour,44.8124,-62.872,0,Tdist_NS2015,25,NS,0,0,1,,,,0,0,0,,0,
1469,2015,Port Bickerton East,45.10532,-61.72275,0,Tdist_NS2015,30,NS,1,1,1,,,,0,0,0,,0,
1470,2015,Cape Canso,45.3345,-60.9861,0,Tdist_NS2015,39,NS,0,1,1,,,,0,0,0,,0,
1471,2015,Eddy Point,45.521,-61.26368,0,Tdist_NS2015,40,NS,0,0,3,,,,0,0,0,,0,
1472,2015,Venus Cove,45.6,-61.39,0,Tdist_NS2015,41,NS,1,1,2,,,,0,0,0,,1,
1473,2015,Petit de Grat A,45.5071,-60.9605,0,Tdist_NS2015,44,NS,1,1,3,,,,1,0,0,,0,
1474,2015,St Peters,45.66115,-60.8744,0,Tdist_NS2015,47,NS,0,2,0,,,,0,0,0,,0,
1475,2015,Whycocomagh,45.9686,-61.1114,0,Tdist_NS2015,51,NS,0,0,0,,,,0,0,0,,0,
1476,2015,Eskasoni,45.9557,-60.5853,0,Tdist_NS2015,54,NS,0,1,0,,,,0,0,0,,0,
1477,2015,Baddeck,46.0999,-60.74752,0,Tdist_NS2015,55,NS,0,1,0,,,,0,0,0,,0,
1478,2015,North Sydney,46.2068,-60.249,0,Tdist_NS2015,63,NS,1,1,1,,,,1,0,0,,0,
1479,2015,Dingwall,46.9032,-60.4604,0,Tdist_NS2015,69,NS,2,1,4,,,,1,0,0,,0,
1480,2015,Little River,46.44712,-60.45936,0,Tdist_NS2015,74,NS,0,2,0,,,,0,0,0,,0,
1481,2015,St Anns Bay,46.2817,-60.5557,0,Tdist_NS2015,75,NS,0,0,0,,,,1,0,0,,0,
1482,2015,Port Mouton,43.9194,-64.8434,0,Tdist_NS2015,82,NS,1,3,1,,,,0,0,0,,0,
1483,2015,Eel Lake,43.82667,-65.90767,0,Tdist_NS2015,108,NS,0,0,0,,,,0,0,0,,0,
1484,2015,Ben Eoin,45.98131,-60.43137,0,Tdist_NS2015,169,NS,0,2,0,,,,0,1,0,,0,
1485,2015,Port Hawkesbury,45.63,-61.35,0,Tdist_NS2015,182,NS,1,1,2,,,,1,0,0,,1,
1486,2015,Sydney Dobson Yacht Club,46.13722,-60.2044,0,Tdist_NS2015,190,NS,0,0,2,,,,0,0,0,,0,
1487,2015,Halifax AYC,44.63588,-63.6131,0,Tdist_NS2015,401,NS,1,2,1,,,,0,1,0,,0,
1488,2015,Dartmouth Yacht Club,44.7003,-63.6117,0,Tdist_NS2015,428,NS,0,1,1,,,,1,1,0,,0,
1489,2015,Shearwater Yacht Club,44.6281,-63.5211,0,Tdist_NS2015,430,NS,1,1,2,,,,1,0,0,,0,
1490,2015,Lunenburg Yacht Club,44.41083,-64.32,0,Tdist_NS2015,587,NS,1,2,1,,,,1,0,0,,0,
1491,2015,Lunenburg; FMW,44.375,-64.33,0,Tdist_NS2015,608,NS,1,1,0,,,,1,1,0,,1,
1492,2012,Musquash,45.1867,-66.2575,,TPresent_NB2012,132,NB,0,0,0,,,,0,1,0,0,0,
1493,2012,Dipper Harbour,45.0944,-66.4168,,TPresent_NB2012,133,NB,1,1,1,,,,1,1,0,0,0,
1494,2012,Blacks Harbour,45.0559,-66.7948,,TPresent_NB2012,134,NB,0,0,1,,,,0,0,0,0,0,
1495,2012,Beaver Harbour NB,45.0688,-66.7398,,TPresent_NB2012,135,NB,1,1,1,,,,0,1,0,0,0,
1496,2012,North Head,44.768,-66.762,,TPresent_NB2012,136,NB,1,1,1,,,,1,1,0,0,0,
1497,2012,Ingalls Head,44.6609,-66.7566,,TPresent_NB2012,137,NB,0,1,1,,,,1,1,0,0,0,
1498,2012,Seal Cove,44.6474,-66.8413,,TPresent_NB2012,140,NB,0,1,1,,,,0,1,0,0,0,
1499,2012,Back Bay,45.0561,-66.8638,,TPresent_NB2012,141,NB,0,1,1,,,,0,1,0,0,0,
1500,2012,Letete,45.0513,-66.8956,,TPresent_NB2012,143,NB,0,1,1,,,,0,1,0,0,0,
1501,2012,Head Harbour,44.9466,-66.9055,,TPresent_NB2012,144,NB,1,1,1,,,,1,1,0,0,0,
1502,2012,Wilson Beach,44.9283,-66.939,,TPresent_NB2012,145,NB,1,1,1,,,,0,1,0,0,0,
1503,2012,Leonardville,44.9716,-66.9527,,TPresent_NB2012,146,NB,0,1,1,,,,1,1,0,0,0,
1504,2012,Indian Island,44.9349,-66.9691,,TPresent_NB2012,147,NB,0,0,1,,,,1,1,0,0,0,
1505,2012,Fairhaven,44.96,-67,,TPresent_NB2012,149,NB,0,1,1,,,,1,1,0,0,0,
1506,2012,Fairhaven MF,44.965,-67.015,,TPresent_NB2012,150,NB,0,1,1,,,,1,1,0,0,0,
1507,2012,St.Andrews,45.0677,-67.0531,,TPresent_NB2012,151,NB,0,1,1,,,,1,1,0,0,0,
1508,2012,SABS,45.0823,-67.0847,,TPresent_NB2012,152,NB,0,1,1,,,,0,1,0,0,0,
1509,2012,Bliss Harbour ManOWar,45.0296,-66.8664,,TPresent_NB2012,159,NB,0,0,1,,,,1,1,0,0,0,
1510,2013,Musquash,45.1867,-66.2575,0,Tpresent_NB2013,132,NB,0,0,0,,,,0,0,0,0,0,
1511,2013,Dipper Harbour,45.0944,-66.4168,0,Tpresent_NB2013,133,NB,1,1,1,,,,1,1,0,0,0,
1512,2013,Blacks Harbour,45.0559,-66.7948,0,Tpresent_NB2013,134,NB,0,0,1,,,,0,0,0,0,0,
1513,2013,Beaver Harbour NB,45.0688,-66.7398,0,Tpresent_NB2013,135,NB,1,1,1,,,,0,1,0,0,0,
1514,2013,North Head,44.7631,-66.779,0,Tpresent_NB2013,136,NB,1,1,1,,,,1,1,0,0,0,
1515,2013,Ingalls Head,44.6609,-66.7566,0,Tpresent_NB2013,137,NB,1,1,1,,,,1,0,0,0,0,
1516,2013,Seal Cove,44.6474,-66.8413,0,Tpresent_NB2013,140,NB,0,1,1,,,,0,1,0,0,0,
1517,2013,Back Bay,45.0561,-66.8638,0,Tpresent_NB2013,141,NB,1,1,1,,,,0,0,0,0,0,
1518,2013,Letete,45.0513,-66.8956,0,Tpresent_NB2013,143,NB,0,1,1,,,,0,0,0,0,0,
1519,2013,Head Harbour,44.9466,-66.9055,0,Tpresent_NB2013,144,NB,1,1,1,,,,1,0,0,0,0,
1520,2013,Wilson Beach,44.9283,-66.939,0,Tpresent_NB2013,145,NB,1,1,1,,,,0,1,0,0,0,
1521,2013,Leonardville,44.9716,-66.9527,0,Tpresent_NB2013,146,NB,1,1,1,,,,1,0,0,0,0,
1522,2013,Indian Island,44.9349,-66.9691,0,Tpresent_NB2013,147,NB,0,0,1,,,,1,1,0,0,0,
1523,2013,Fairhaven,44.964,-67.0079,0,Tpresent_NB2013,149,NB,0,1,1,,,,1,1,0,0,0,
1524,2013,St.Andrews,45.0677,-67.0531,0,Tpresent_NB2013,151,NB,0,1,1,,,,0,0,0,0,0,
1525,2013,SABS,45.0823,-67.0847,0,Tpresent_NB2013,152,NB,0,1,1,,,,1,1,0,0,0,
1526,2013,Bliss Harbour ManOWar,45.0296,-66.8664,0,Tpresent_NB2013,159,NB,0,1,1,,,,1,1,0,0,0,
1527,2014,Musquash,45.1867,-66.2575,0,TPresent_NB2014,132,NB,0,0,0,,,,0,1,0,,0,
1528,2014,Dipper Harbour,45.0944,-66.4168,0,TPresent_NB2014,133,NB,0,1,1,,,,1,0,0,,0,
1529,2014,Blacks Harbour,45.0559,-66.7948,0,TPresent_NB2014,134,NB,0,0,1,,,,1,0,0,,0,
1530,2014,Beaver Harbour NB,45.0688,-66.7398,0,TPresent_NB2014,135,NB,1,1,2,,,,1,1,0,,0,
1531,2014,North Head,44.768,-66.762,0,TPresent_NB2014,136,NB,0,1,1,,,,1,1,0,,0,
1532,2014,Ingalls Head,44.6609,-66.7566,0,TPresent_NB2014,137,NB,1,1,0,,,,0,0,0,,0,
1533,2014,Seal Cove,44.6474,-66.8413,0,TPresent_NB2014,140,NB,1,1,1,,,,1,1,0,,0,
1534,2014,Back Bay,45.0561,-66.8638,0,TPresent_NB2014,141,NB,1,1,1,,,,0,0,0,,0,
1535,2014,Letete,45.0513,-66.8956,0,TPresent_NB2014,143,NB,0,1,1,,,,0,1,0,,0,
1536,2014,Head Harbour,44.9466,-66.9055,0,TPresent_NB2014,144,NB,1,1,1,,,,0,0,0,,0,
1537,2014,Wilson Beach,44.9283,-66.939,0,TPresent_NB2014,145,NB,1,1,1,,,,0,1,0,,0,
1538,2014,Leonardville,44.9716,-66.9527,0,TPresent_NB2014,146,NB,1,1,1,,,,1,1,0,,0,
1539,2014,Fairhaven,44.964,-67.0079,0,TPresent_NB2014,149,NB,0,1,1,,,,0,0,0,,0,
1540,2014,St.Andrews,45.0677,-67.0531,0,TPresent_NB2014,151,NB,0,1,1,,,,1,1,0,,0,
1541,2014,SABS,45.0823,-67.0847,0,TPresent_NB2014,152,NB,0,1,1,,,,1,1,0,,0,
1542,2014,Bliss Harbour ManOWar,45.0296,-66.8664,0,TPresent_NB2014,159,NB,0,0,0,,,,0,0,0,,0,
1543,2015,Musquash,45.1867,-66.2575,0,TPresent_NB2015,132,NB,0,0,0,,,,0,0,0,,0,
1544,2015,Dipper Harbour,45.0944,-66.4168,0,TPresent_NB2015,133,NB,1,1,1,,,,1,1,0,,0,
1545,2015,Beaver Harbour NB,45.0688,-66.7398,0,TPresent_NB2015,135,NB,1,1,1,,,,0,0,0,,0,
1546,2015,North Head,44.768,-66.762,0,TPresent_NB2015,136,NB,0,1,1,,,,1,1,0,,0,
1547,2015,Ingalls Head,44.6609,-66.7566,0,TPresent_NB2015,137,NB,1,1,1,,,,0,0,0,,0,
1548,2015,Seal Cove,44.6474,-66.8413,0,TPresent_NB2015,140,NB,1,1,1,,,,1,0,0,,0,
1549,2015,Back Bay,45.0561,-66.8638,0,TPresent_NB2015,141,NB,1,1,1,,,,0,1,0,,0,
1550,2015,Letete,45.0513,-66.8956,0,TPresent_NB2015,143,NB,0,1,1,,,,0,1,0,,0,
1551,2015,Head Harbour,44.9466,-66.9055,0,TPresent_NB2015,144,NB,1,1,1,,,,0,0,0,,0,
1552,2015,Wilson Beach,44.9283,-66.939,0,TPresent_NB2015,145,NB,0,1,1,,,,1,1,0,,0,
1553,2015,Leonardville,44.9716,-66.9527,0,TPresent_NB2015,146,NB,0,1,1,,,,0,0,0,,0,
1554,2015,Fairhaven,44.964,-67.0079,0,TPresent_NB2015,149,NB,0,1,1,,,,0,0,0,,0,
1555,2015,St.Andrews,45.0677,-67.0531,0,TPresent_NB2015,151,NB,0,1,1,,,,1,1,0,,0,
1556,2015,SABS,45.0823,-67.0847,0,TPresent_NB2015,152,NB,1,1,1,,,,1,1,0,,0,
1557,2013,Digby RWNSYC,44.63015,-65.75233,0,TPresent_NS2013,1,NS,1,1,1,,,,1,1,0,0,0,0
1558,2013,Meteghan,44.19365,-66.16688,0,TPresent_NS2013,2,NS,1,1,1,,,,1,1,0,0,0,0
1559,2013,Yarmouth Bar,43.81648,-66.14785,0,TPresent_NS2013,4,NS,1,1,1,,,,1,0,0,0,0,0
1560,2013,Wedgeport,43.7137,-65.96947,0,TPresent_NS2013,6,NS,1,1,1,,,,1,0,0,0,0,0
1561,2013,Camp Cove,43.7236,-65.84057,0,TPresent_NS2013,7,NS,1,1,1,,,,0,1,0,0,0,0
1562,2013,Clarks Harbour B,43.4447,-65.6351,0,TPresent_NS2013,8,NS,1,1,1,,,,1,1,0,0,0,0
1563,2013,Port La Tour,43.49,-65.4675,0,TPresent_NS2013,9,NS,1,1,1,,,,0,1,0,0,0,0
1564,2013,Ingomar,43.5674,-65.3656,0,TPresent_NS2013,10,NS,1,1,1,,,,0,0,0,0,0,0
1565,2013,Gunning Cove,43.68073,-65.33973,0,TPresent_NS2013,11,NS,1,1,1,,,,0,1,0,0,0,0
1566,2013,Shelburne YC,43.7578,-65.322,0,TPresent_NS2013,12,NS,0,1,1,,,,0,0,0,0,0,0
1567,2013,Lower Sandy Point,43.68013,-65.30135,0,TPresent_NS2013,14,NS,1,1,1,,,,1,1,0,0,0,0
1568,2013,Corkums Island,44.36113,-64.33362,0,TPresent_NS2013,17,NS,1,1,1,,,,1,0,1,0,0,0
1569,2013,Lunenburg,44.37,-64.295,0,TPresent_NS2013,18,NS,1,1,1,,,,1,0,1,0,0,0
1570,2013,Indian Point Marine Farms,44.45598,-64.30683,0,TPresent_NS2013,19,NS,1,1,1,,,,1,0,0,0,0,0
1571,2013,Chester,44.5378,-64.2384,0,TPresent_NS2013,21,NS,1,1,1,,,,1,1,0,0,0,0
1572,2013,Halifax  BIO Jetty,44.68187,-63.61187,0,TPresent_NS2013,24,NS,1,1,1,,,,1,1,0,0,1,0
1573,2013,Ship Harbour,44.8124,-62.872,0,TPresent_NS2013,25,NS,0,1,1,,,,1,0,0,0,0,0
1574,2013,Coopers Point,44.79452,-62.67595,0,TPresent_NS2013,26,NS,0,1,1,,,,0,0,0,0,0,0
1575,2013,Port Bickerton East,45.10532,-61.72275,0,TPresent_NS2013,30,NS,1,1,1,,,,0,0,0,0,0,0
1576,2013,Cape Canso,45.3345,-60.9861,0,TPresent_NS2013,39,NS,1,1,1,,,,0,0,0,0,0,0
1577,2013,Venus Cove,45.6153,-61.3901,0,TPresent_NS2013,41,NS,1,1,1,,,,0,1,0,0,1,0
1578,2013,DEscousse LPYC,45.5887,-60.9618,0,TPresent_NS2013,45,NS,1,1,1,,,,1,0,0,0,0,0
1579,2013,St Peters,45.66115,-60.8744,0,TPresent_NS2013,47,NS,0,1,1,,,,0,0,0,0,0,0
1580,2013,Whycocomagh,45.9864,-61.1126,0,TPresent_NS2013,51,NS,0,1,0,,,,0,0,0,0,0,0
1581,2013,Eskasoni,45.9557,-60.5853,0,TPresent_NS2013,54,NS,0,1,0,,,,0,0,0,0,0,0
1582,2013,Baddeck,46.0999,-60.74752,0,TPresent_NS2013,55,NS,1,1,0,,,,0,1,0,0,0,0
1583,2013,Louisbourg,45.91798,-59.98935,0,TPresent_NS2013,58,NS,1,1,1,,,,0,1,0,0,0,0
1584,2013,North Sydney,46.2068,-60.249,0,TPresent_NS2013,63,NS,1,1,1,,,,0,0,0,0,0,0
1585,2013,Dingwall,46.8832,-60.45,0,TPresent_NS2013,69,NS,1,1,1,,,,1,0,0,0,0,0
1586,2013,Little River,46.44712,-60.45936,0,TPresent_NS2013,74,NS,0,1,0,,,,0,0,0,0,0,0
1587,2013,St Anns Bay,46.28176,-60.5557,0,TPresent_NS2013,75,NS,0,0,0,,,,1,0,0,0,0,0
1588,2013,Port Mouton,43.9194,-64.8434,0,TPresent_NS2013,82,NS,1,1,0,,,,0,0,0,0,0,0
1589,2013,Aspy Bay  North Harbour,46.91,-60.5,0,TPresent_NS2013,94,NS,0,0,0,,,,0,0,0,0,0,0
1590,2013,Wedgeport Tuna Wharf,43.71204,-65.98434,0,TPresent_NS2013,97,NS,1,1,0,,,,0,1,0,0,0,0
1591,2013,Eel Lake,43.82667,-65.90767,0,TPresent_NS2013,108,NS,0,1,0,,,,0,0,0,0,0,0
1592,2013,East Side Port Lhebert,43.8197,-64.92887,0,TPresent_NS2013,119,NS,1,1,1,,,,0,1,0,0,0,0
1593,2013,Dennis Point,43.61668,-65.78796,0,TPresent_NS2013,154,NS,1,1,1,,,,0,1,0,0,0,0
1594,2013,Pinkneys Point,43.70423,-66.05459,0,TPresent_NS2013,155,NS,1,1,1,,,,1,0,0,0,0,0
1595,2013,Falls Point,43.59051,-65.74178,0,TPresent_NS2013,156,NS,1,1,1,,,,0,1,0,0,0,0
1596,2013,Tiverton,44.39681,-66.21413,0,TPresent_NS2013,158,NS,1,1,1,,,,1,1,0,0,0,0
1597,2013,West Head,43.45813,-65.65458,0,TPresent_NS2013,160,NS,1,1,1,,,,0,1,0,0,0,0
1598,2013,Yarmouth Yacht Club,43.83636,-66.12328,0,TPresent_NS2013,162,NS,1,1,1,,,,1,0,0,0,0,0
1599,2013,East Petpeswick YC,44.76721,-63.15097,0,TPresent_NS2013,166,NS,0,1,0,,,,1,0,0,0,0,0
1600,2013,Westport,44.2649,-66.348,0,TPresent_NS2013,167,NS,1,1,1,,,,1,1,0,0,0,0
1601,2013,Ben Eoin,45.98131,-60.43137,0,TPresent_NS2013,169,NS,0,1,0,,,,0,1,0,0,0,0
1602,2013,Gullivers Cove,44.61,-65.92,0,TPresent_NS2013,171,NS,0,0,0,,,,0,1,0,0,0,0
1603,2013,Shan Daph,45.66,-62.41,0,TPresent_NS2013,172,NS,0,0,0,,,,0,0,0,0,0,0
1604,2013,Halifax AYC,44.63588,-63.6131,0,TPresent_NS2013,401,NS,1,1,1,,,,0,0,0,0,0,0
1605,2013,Halifax RNSYS,44.62142,-63.58022,0,TPresent_NS2013,402,NS,0,1,1,,,,1,1,0,0,0,0
1606,2013,Bedford BBYC,44.74542,-63.66415,0,TPresent_NS2013,403,NS,0,0,1,,,,0,0,0,0,0,0
1607,2013,Tantallon Shining Waters Marina,44.6583,-63.9117,0,TPresent_NS2013,407,NS,1,1,1,,,,1,1,0,0,0,0
1608,2013,Purcells Cove,44.611,-63.5733,0,TPresent_NS2013,426,NS,1,1,1,,,,1,1,0,0,0,0
1609,2013,Dartmouth Alderney Landing,44.6652,-63.572,0,TPresent_NS2013,427,NS,0,1,1,,,,1,0,0,0,0,0
1610,2013,Dartmouth Yacht Club,44.7003,-63.6117,0,TPresent_NS2013,428,NS,0,1,1,,,,1,0,0,0,1,0
1611,2013,Shearwater Yacht Club,44.6281,-63.5211,0,TPresent_NS2013,430,NS,1,1,1,,,,0,0,0,0,0,0
1612,2013,Bedford Mill Cove,44.7141,-63.6712,0,TPresent_NS2013,431,NS,0,0,1,,,,1,0,0,0,0,0
1613,2013,Halifax Herring Cove,44.5694,-63.557,0,TPresent_NS2013,432,NS,0,1,1,,,,0,0,0,0,0,0
1614,2013,Lunenburg Yacht Club,44.41083,-64.3217,0,TPresent_NS2013,587,NS,1,1,1,,,,1,1,0,0,0,0
1615,2013,Lunenburg Fisheries Museum Wharf,44.37,-64.31,0,TPresent_NS2013,608,NS,1,1,1,,,,1,1,1,0,1,0
1616,2013,Pirate harbour,45.58707,-61.3833,0,TPresent_NS2013,173,NS,1,1,1,,,,0,0,0,0,0,0
1617,2013,Newellton,43.47261,-65.6339,0,TPresent_NS2013,175,NS,1,1,1,,,,0,0,0,0,0,0
1618,2013,Shag Harbour,43.49227,-65.7052,0,TPresent_NS2013,176,NS,1,1,1,,,,0,0,0,0,0,0
1619,2013,Sluice Point,43.77228,-65.9503,0,TPresent_NS2013,177,NS,1,0,1,,,,0,0,0,0,0,0
1620,2013,Upper Port la Tour,43.52,-65.4695,0,TPresent_NS2013,411,NS,1,0,1,,,,0,0,0,0,0,1
1621,2013,Morris Island,43.7347,-65.8873,0,TPresent_NS2013,178,NS,1,0,1,,,,0,0,0,0,0,0
1622,2013,Cripple Creek,43.48892,-65.5604,0,TPresent_NS2013,179,NS,1,0,0,,,,0,0,0,0,0,0
1623,2013,South Side,43.44732,-65.59,0,TPresent_NS2013,180,NS,0,0,0,,,,0,0,0,0,0,0
1624,2013,Stoney Island,43.46804,-65.575,0,TPresent_NS2013,181,NS,0,0,0,,,,0,0,0,0,0,0
1625,2013,Port Hawkesbury,45.6136,-61.3656,0,TPresent_NS2013,182,NS,1,1,1,,,,0,0,0,0,1,0
1626,2013,Smithsville,43.465,-65.465,0,TPresent_NS2013,409,NS,1,0,0,,,,0,0,0,0,0,0
1627,2013,Parrsboro,45.3704,-64.2798,1,TPresent_NS2013,209,NS,0,0,0,,,,0,0,0,0,0,0
1628,2014,Digby RWNSYC,44.63015,-65.75233,0,TPresent_NS2014,1,NS,1,1,1,,,,1,1,0,,0,
1629,2014,Meteghan,44.19365,-66.16688,0,TPresent_NS2014,2,NS,1,1,1,,,,1,1,0,,0,
1630,2014,Yarmouth Bar,43.81648,-66.14785,0,TPresent_NS2014,4,NS,1,1,1,,,,1,1,0,,0,
1631,2014,Wedgeport,43.7137,-65.96947,0,TPresent_NS2014,6,NS,1,1,1,,,,1,0,0,,0,
1632,2014,Camp Cove,43.7236,-65.84057,0,TPresent_NS2014,7,NS,1,1,1,,,,0,1,0,,0,
1633,2014,Clarks Harbour B,43.4447,-65.6351,0,TPresent_NS2014,8,NS,1,1,1,,,,1,1,0,,0,
1634,2014,Shelburne YC,43.7578,-65.322,0,TPresent_NS2014,12,NS,0,1,1,,,,0,0,0,,0,
1635,2014,Lunenburg,44.37525,-64.31,0,TPresent_NS2014,18,NS,1,1,1,,,,0,1,1,,1,
1636,2014,Indian Point Marine Farms,44.45598,-64.3,0,TPresent_NS2014,19,NS,1,1,1,,,,1,0,0,,0,
1637,2014,Chester,44.5378,-64.2384,0,TPresent_NS2014,21,NS,1,1,1,,,,0,1,0,,0,
1638,2014,Halifax  BIO Jetty,44.68187,-63.61187,0,TPresent_NS2014,24,NS,1,1,1,,,,0,1,0,,1,
1639,2014,Ship Harbour,44.8124,-62.872,0,TPresent_NS2014,25,NS,0,1,1,,,,0,0,0,,0,
1640,2014,Port Bickerton East,45.10532,-61.72275,0,TPresent_NS2014,30,NS,1,1,1,,,,0,0,0,,0,
1641,2014,Cape Canso,45.3345,-60.9861,0,TPresent_NS2014,39,NS,1,1,1,,,,0,1,0,,0,
1642,2014,Venus Cove,45.6153,-61.4101,0,TPresent_NS2014,41,NS,1,1,1,,,,1,1,0,,1,
1643,2014,Petit de Grat A,45.5071,-60.9605,0,TPresent_NS2014,44,NS,1,1,1,,,,1,1,0,,0,
1644,2014,St Peters,45.66115,-60.8744,0,TPresent_NS2014,47,NS,0,1,1,,,,0,0,0,,0,
1645,2014,Gillis Cove,45.911,-61.0539,0,TPresent_NS2014,48,NS,0,1,0,,,,0,0,0,,0,
1646,2014,Whycocomagh,45.9686,-61.1114,0,TPresent_NS2014,51,NS,0,0,0,,,,0,0,0,,0,
1647,2014,Eskasoni,45.9557,-60.5853,0,TPresent_NS2014,54,NS,0,1,0,,,,0,0,0,,0,
1648,2014,Baddeck,46.0999,-60.74752,0,TPresent_NS2014,55,NS,0,1,0,,,,0,0,0,,0,
1649,2014,North Sydney,46.2068,-60.26,0,TPresent_NS2014,63,NS,1,1,1,,,,0,1,0,,0,
1650,2014,Dingwall,46.9032,-60.4604,0,TPresent_NS2014,69,NS,1,1,1,,,,1,1,0,,0,
1651,2014,Little River,46.44712,-60.45936,0,TPresent_NS2014,74,NS,0,1,0,,,,0,0,0,,0,
1652,2014,St Anns Bay,46.2817,-60.55568,0,TPresent_NS2014,75,NS,0,0,0,,,,1,0,0,,0,
1653,2014,Port Mouton,43.9194,-64.8434,0,TPresent_NS2014,82,NS,1,1,1,,,,0,0,0,,0,
1654,2014,Eel Lake,43.82667,-65.90767,0,TPresent_NS2014,108,NS,0,1,1,,,,0,0,0,,0,
1655,2014,Falls Point,43.5301,-65.74178,0,TPresent_NS2014,156,NS,1,1,1,,,,1,1,0,,0,
1656,2014,Ben Eoin,45.98131,-60.43137,0,TPresent_NS2014,169,NS,0,1,0,,,,0,1,0,,0,
1657,2014,Port Hawkesbury,45.6136,-61.3456,0,TPresent_NS2014,182,NS,1,1,1,,,,1,1,0,,1,
1658,2014,Sydney Dobson Yacht Club,46.13722,-60.19,0,TPresent_NS2014,190,NS,0,0,1,,,,1,1,0,,0,
1659,2014,Halifax AYC,44.63588,-63.6131,0,TPresent_NS2014,401,NS,0,1,1,,,,0,1,0,,0,
1660,2014,Halifax RNSYS,44.62142,-63.58022,0,TPresent_NS2014,402,NS,0,1,1,,,,1,1,0,,0,
1661,2014,Dartmouth Yacht Club,44.7003,-63.6117,0,TPresent_NS2014,428,NS,0,1,1,,,,1,1,0,,0,
1662,2014,Parrsboro,45.3704,-64.2798,1,TPresent_NS2014,209,NS,0,0,0,,,,0,0,0,,0,
1663,2014,Skull Cove,44.66569,-63.58017,0,TPresent_NS2014,210,NS,1,1,1,,,,0,0,0,,1,
1664,2014,Big Bras Dor,46.28117,-60.425,0,TPresent_NS2014,76,NS,1,0,0,,,,0,0,0,,0,
1665,2014,Bras Dor,46.25304,-60.29985,0,TPresent_NS2014,211,NS,1,1,1,,,,0,0,0,,0,
